id,tc,pretty_formula
Cs1I1-MP-mp-614603,2.0766025,Cs1I1
Cs1Os2O6-MP-mp-559998,2.8468077,Cs1Os2O6
Cs2Mo6Se6-MP-mp-1104663,0.25237983,Cs2Mo6Se6
Cu0.5La2Li0.5O4-MP-mp-1222453,-0.76102895,
Cu0.5La2Li0.5O4-MP-mp-21496,-0.5551651,Cu0.5La2Li0.5O4
Cu0.9La2Li0.1O4-MP-mp-774722,-0.71756196,
Cu1-MP-mp-1059259,-0.5007401,
Cu1-MP-mp-1120774,1.9051617,
Cu1-MP-mp-989695,1.3047382,Cu1
Cu1-MP-mp-989782,0.5627383,
Cu1.8S1-MP-mp-542333,-0.603887,
Cu1.8S1-MP-mp-684710,-0.58770937,
Cu1.8S1-MP-mp-685108,-0.19922706,
Cu1Dy0.75La1.25O4-MP-mp-1223395,-0.034173846,Cu1Dy0.75La1.25O4
Cu1Dy2O4-MP-mp-1178367,2.2189083,
Cu1Dy2O4-MP-mp-752673,-0.25974882,Cu1Dy2O4
Cu1Er2O4-MP-mp-753901,-0.5838282,Cu1Er2O4
Cu1F2Sr2O2-MP-mp-1025280,0.019978583,Cu1F2Sr2O2
Cu1F2Sr2O2-MP-mp-1218829,3.2439895,
Cu1Ga2-MP-mp-11359,0.3281536,Cu1Ga2
Cu1Gd2O4-MP-mp-676060,-0.59865105,Cu1Gd2O4
Cu1Ho2O4-MP-mp-754263,-0.61918855,Cu1Ho2O4
Cu1Ho2O4-MP-mp-754327,-0.5820183,
Cu1La1-MP-mp-1078920,5.3493896,Cu1La1
Cu1La1.5Sr0.5O4-MP-mp-1218244,-0.21923423,Cu1La1.5Sr0.5O4
Cu1La1Sb2-MP-mp-1079103,1.0635854,Cu1La1Sb2
Cu1La1Sr1Tl1O5-MP-mp-1218170,34.44883,Cu1La1Sr1Tl1O5
Cu1La2O4-MP-mp-1077929,-0.67986155,Cu1La2O4
Cu1La2O4-MP-mp-1180676,3.6980748,
Cu1La2O4-MP-mp-1223234,3.037917,
Cu1La2O4-MP-mp-19735,5.979032,
Cu1La2O4-MP-mp-36480,-0.30648553,
Cu1La2O4-MP-mp-673846-synth_doped,-0.8375534,
Cu1Mg1Sb1-MP-mp-3522,0.14024259,Cu1Mg1Sb1
Cu1Mo6Se8-MP-mp-1104894,5.7417097,Cu1Mo6Se8
Cu1Nd2O3.5-MP-mp-556595,-0.038781703,Cu1Nd2O3.5
Cu1O1-MP-mp-1064456,1.5645273,
Cu1O1-MP-mp-1120722,1.191844,
Cu1O1-MP-mp-1147768,2.3926964,
Cu1O1-MP-mp-14549,8.824892,
Cu1O1-MP-mp-1692,-0.4470293,Cu1O1
Cu1O1-MP-mp-25229,12.044188,
Cu1O1-MP-mp-510751,7.6144867,
Cu1O1-MP-mp-510752,5.321153,
Cu1O1-MP-mp-704645,0.2682824,
Cu1Pr2O4-MP-mp-10498,-0.89765716,
Cu1Pr2O4-MP-mp-16115,-0.6161946,
Cu1Pr2O4-MP-mp-4181,-0.3750139,Cu1Pr2O4
Cu1Rh2S4-MP-mp-15613,1.9148226,Cu1Rh2S4
Cu1Rh2Se4-MP-mp-15614,3.3786063,Cu1Rh2Se4
Cu1S1-MP-mp-1023128,0.7851,
Cu1S1-MP-mp-1096941,2.6544747,
Cu1S1-MP-mp-504,1.8638127,
Cu1S1-MP-mp-555599,1.3597412,Cu1S1
Cu1S1-MP-mp-558139,-0.24319834,
Cu1S1-MP-mp-760381,1.1554489,
Cu1S1Se1-MP-mp-1225747,1.7135639,Cu1S1Se1
Cu1S2-MP-mp-1068,3.5142589,
Cu1S2-MP-mp-1147712,3.3578439,
Cu1S2-MP-mp-684604,3.4914293,
Cu1S2-MP-mp-849086,1.6604645,Cu1S2
Cu1S2-MP-mp-850099,3.7629952,
Cu1S4Ti2-MP-mp-1101637,1.7258428,
Cu1S4Ti2-MP-mp-3951,0.4852277,Cu1S4Ti2
Cu1S4Ti2-MP-mp-559918,0.6562469,
Cu1S4Ti2-MP-mp-676377,1.9269452,
Cu1S4V2-MP-mp-5178,-0.50829506,Cu1S4V2
Cu1Se1-MP-mp-488,0.07712743,
Cu1Se1-MP-mp-568998,0.75246215,
Cu1Se1-MP-mp-571486,-0.056941986,Cu1Se1
Cu1Se1-MP-mp-580226,0.9894707,
Cu1Se1-MP-mp-582060,1.337445,
Cu1Se1Te1-MP-mp-1225744,1.5169404,Cu1Se1Te1
Cu1Se2-MP-mp-2000,2.2929986,Cu1Se2
Cu1Se2-MP-mp-2280,1.2207466,
Cu1Sm2O4-MP-mp-4210,-0.47431147,Cu1Sm2O4
Cu1Sr1O2-MP-mp-1218339,7.8242626,
Cu1Sr1O2-MP-mp-1237811,9.946568,
Cu1Sr1O2-MP-mp-37514,-1.0802172,
Cu1Sr1O2-MP-mp-5787,-0.77473927,Cu1Sr1O2
Cu1Sr2O3-MP-mp-1218830,-0.27488792,
Cu1Sr2O3-MP-mp-5456,-0.5133606,Cu1Sr2O3
Cu1Sr2Tl1O5-MP-mp-620290,-0.40271306,Cu1Sr2Tl1O5
Cu1Te1-MP-mp-1181516,0.37303525,
Cu1Te1-MP-mp-1238498,0.78827786,
Cu1Te1-MP-mp-20826,0.38245893,Cu1Te1
Cu1Te1-MP-mp-623012,1.1186169,
Cu1Te2-MP-mp-1103235,2.1254704,
Cu1Te2-MP-mp-1207193,1.472869,Cu1Te2
Cu1Th2-MP-mp-1034,1.9053117,Cu1Th2
Cu1Th2-MP-mp-579718,3.1624212,
Cu1Ti1-MP-mp-11364,-0.56540394,
Cu1Ti1-MP-mp-2078,-0.06013134,Cu1Ti1
Cu1Tm2O4-MP-mp-1100986,-0.7830928,Cu1Tm2O4
Cu1Tm2O4-MP-mp-1216598,-0.4462009,
Cu1Tm2O4-MP-mp-676104,-0.47344586,
Cu1Y1-MP-mp-1080443,0.49504268,Cu1Y1
Cu1Y1-MP-mp-712,0.41154855,
Cu1Zn1-MP-mp-1215462,0.66542983,
Cu1Zn1-MP-mp-987,0.011754513,Cu1Zn1
Cu1Zn3-MP-mp-1215483,0.44155228,
Cu1Zn3-MP-mp-972042,-0.040762536,Cu1Zn3
Cu2Er2O5-MP-mp-21160,0.25253785,Cu2Er2O5
Cu2Eu1Nb1Sr2O8-MP-mp-16786,-0.144135,Cu2Eu1Nb1Sr2O8
Cu2Ga1Sr2Y1O7-MP-mp-556575,-0.74872065,Cu2Ga1Sr2Y1O7
Cu2Gd1Ru1Sr2O8-MP-mp-1104173,-0.25590813,
Cu2Gd1Ru1Sr2O8-MP-mp-1194240,14.795292,Cu2Gd1Ru1Sr2O8
Cu2Ge2Yb1-MP-mp-13401,1.4262683,Cu2Ge2Yb1
Cu2Ho1Ru1Sr2O8-MP-mp-1218811,0.27274466,Cu2Ho1Ru1Sr2O8
Cu2Ho2O5-MP-mp-5029,-0.10047932,Cu2Ho2O5
Cu2In1Ti1-MP-mp-1216922,0.054013222,
Cu2In1Ti1-MP-mp-22725,0.049345672,Cu2In1Ti1
Cu2La1Si2-MP-mp-3995,0.18158658,Cu2La1Si2
Cu2La2Sr1O6-MP-mp-1218240,0.35808837,Cu2La2Sr1O6
Cu2Li1P2-MP-mp-7298,1.755928,Cu2Li1P2
Cu2Mg1-MP-mp-1038,0.16035992,Cu2Mg1
Cu2Nb1Sm1Sr2O8-MP-mp-18490,-0.6002738,Cu2Nb1Sm1Sr2O8
Cu2O1-MP-mp-361,0.019682586,Cu2O1
Cu2S2Sr2Zn1O2-MP-mp-9453,0.2170589,Cu2S2Sr2Zn1O2
Cu2Sb1-MP-mp-1825,0.9643967,Cu2Sb1
Cu2Sn1Ti1-MP-mp-1206917,0.07779652,Cu2Sn1Ti1
Cu2Sn1Ti1-MP-mp-1216855,0.37673038,
Cu2Sr2Tl1Y1O7-MP-mp-1218486,-0.11830521,Cu2Sr2Tl1Y1O7
Cu2Sr2Tl1Y1O7-MP-mp-9117,0.3176641,
Cu2Tm2O5-MP-mp-3120,0.21179384,Cu2Tm2O5
Cu2Y2O5-MP-mp-2882,-0.7882132,
Cu2Y2O5-MP-mp-510475,0.33954915,Cu2Y2O5
Cu2Yb2O5-MP-mp-20205,-0.41165736,Cu2Yb2O5
Cu3Dy1Pb2Sr2O8-MP-mp-22301,77.74249,Cu3Dy1Pb2Sr2O8
Cu3Ga1-MP-mp-1183995,0.1350433,Cu3Ga1
Cu3Ga1-MP-mp-1184001,0.020806879,
Cu3Ga1-MP-mp-865798,1.9460425,
Cu3N1-MP-mp-1078576,1.767018,
Cu3N1-MP-mp-1203286,1.8055451,
Cu3N1-MP-mp-1225717,-0.33843148,
Cu3N1-MP-mp-1225746,0.75179356,
Cu3N1-MP-mp-1225758,-1.0599077,
Cu3N1-MP-mp-13480,-1.8893324,
Cu3N1-MP-mp-1933,-0.10493857,Cu3N1
Cu3Pb2Pr1Sr2O8-MP-mp-1218727,0.96809447,Cu3Pb2Pr1Sr2O8
Cu3Pb2Sm1Sr2O8-MP-mp-20437,0.35763752,Cu3Pb2Sm1Sr2O8
Cu3Sb1-MP-mp-1183969,1.1771884,
Cu3Sb1-MP-mp-2002,0.5002466,
Cu3Sb1-MP-mp-20900,0.9158802,Cu3Sb1
Cu3Si1-MP-mp-867317,1.4556265,Cu3Si1
Cu3Si1-MP-mp-972828,2.0309534,
Cu3Sn1-MP-mp-1195862,0.40449968,
Cu3Sn1-MP-mp-13138,0.014744252,Cu3Sn1
Cu3Sn1-MP-mp-581786,0.48465174,
Cu3Sn1-MP-mp-838,1.0187494,
Cu4K1S3-MP-mp-27677,-0.6522143,Cu4K1S3
Cu50Sn50-MP-mp-10598,2.9823816,Cu50Sn50
Cu50Zr50-MP-mp-1067210,0.5922556,
Cu50Zr50-MP-mp-1080022,2.2538538,Cu50Zr50
Cu50Zr50-MP-mp-2210,0.93035537,
Cu5U1-MP-mp-510148,0.10479306,Cu5U1
Cu6La1-MP-mp-30590,0.5251831,
Cu6La1-MP-mp-636256,0.6007587,
Cu6Sr4O10-MP-mp-552089,-0.71003497,Cu6Sr4O10
Cu6Sr4O10-MP-mp-5700,-0.94656813,
Cu6Th1-MP-mp-12834,0.84564435,Cu6Th1
Cu8La2Sr6O16-MP-mp-1218623,-0.5275098,Cu8La2Sr6O16
Dy1Fe2Ge2-MP-mp-21426,0.1485196,Dy1Fe2Ge2
Dy1Ga6-MP-mp-1104534,0.71527565,Dy1Ga6
Dy1Ir1Si1-MP-mp-20281,0.028267846,Dy1Ir1Si1
Dy1Mo6S8-MP-mp-1103518,2.095808,Dy1Mo6S8
Dy1P2Pd2-MP-mp-1207097,0.3440954,Dy1P2Pd2
Dy1Pb1Pd2-MP-mp-1206592,0.593146,Dy1Pb1Pd2
Dy1Pd2Sn1-MP-mp-21014,0.21004434,Dy1Pd2Sn1
Dy1Rh1Si1-MP-mp-1212831,0.09026533,Dy1Rh1Si1
Dy2Fe3Si5-MP-mp-669393,0.009266377,Dy2Fe3Si5
Dy2Rh3Si5-MP-mp-1188825,-0.007661089,Dy2Rh3Si5
Dy2Rh3Si5-MP-mp-14245,-0.15057,
Dy2Rh3Sn5-MP-mp-1106269,0.15715748,Dy2Rh3Sn5
Dy3Ge13Ru4-MP-mp-1197267,0.17216635,Dy3Ge13Ru4
Dy5Ir4Si10-MP-mp-1198889,0.1794351,Dy5Ir4Si10
Er1-MP-mp-1184113,0.4836641,
Er1-MP-mp-1184115,0.0792432,Er1
Er1-MP-mp-99,0.75627303,
Er1Fe2Ge2-MP-mp-5451,0.16887352,Er1Fe2Ge2
Er1Ga6-MP-mp-1103883,0.15389752,Er1Ga6
Er1Ga6-MP-mp-1213556,1.4350895,
Er1Ir1Si1-MP-mp-20733,0.18481338,Er1Ir1Si1
Er1Pb1Pd2-MP-mp-1206593,0.2549597,Er1Pb1Pd2
Er1Pd2Sn1-MP-mp-5850,0.54320234,Er1Pd2Sn1
Er1Re2-MP-mp-1102143,0.23152305,Er1Re2
Er1Rh1Si1-MP-mp-22114,0.043527365,Er1Rh1Si1
Er1Ru2-MP-mp-569220,0.25256184,Er1Ru2
Er2Fe3Si5-MP-mp-680269,0.17170358,Er2Fe3Si5
Er2Rh3Si5-MP-mp-1212876,0.05616641,Er2Rh3Si5
Er3Ge13Ru4-MP-mp-1198321,0.18052417,Er3Ge13Ru4
Er3Ni1-MP-mp-1105907,0.21684545,Er3Ni1
Er5Ir4Si10-MP-mp-1195957,-0.13822967,Er5Ir4Si10
Eu1-MP-mp-1057315,1.2471874,Eu1
Eu1-MP-mp-1077457,2.6452727,
Eu1-MP-mp-1184367,1.9457793,
Eu1-MP-mp-21462,1.0550656,
Eu1Ga1Ge1-MP-mp-1101845,0.1551309,Eu1Ga1Ge1
Eu1Ga1Si1-MP-mp-1225124,0.28818244,Eu1Ga1Si1
Eu1Ga1Sn1-MP-mp-1102160,-0.1170098,Eu1Ga1Sn1
Eu1P2Pd2-MP-mp-581754,0.9996393,Eu1P2Pd2
Eu1Ru4Sb12-MP-mp-20855,0.39243227,Eu1Ru4Sb12
F2Sb2Sr2Ti2O1-MP-mp-1079717,-0.06939536,F2Sb2Sr2Ti2O1
Fe0.5Ni0.5U6-MP-mp-1216984,2.8928156,Fe0.5Ni0.5U6
Fe0.5Ni0.5Zr2-MP-mp-1215366,1.731008,Fe0.5Ni0.5Zr2
Fe0.5Ru0.5-MP-mp-1224803,0.09953964,Fe0.5Ru0.5
Fe1-MP-mp-1194030,3.7849617,
Fe1-MP-mp-1245108,6.8627615,
Fe1-MP-mp-1271295,0.8660852,
Fe1-MP-mp-1271562,1.094114,Fe1
Fe1-MP-mp-136,-2.6127248,
Fe1Ge2-MP-mp-21117,0.16157645,Fe1Ge2
Fe1Ge2-MP-mp-640708,1.9492073,
Fe1Hf2-MP-mp-2754,1.3001766,Fe1Hf2
Fe1La1P1O1-MP-mp-510668,5.097314,Fe1La1P1O1
Fe1Li1P1-MP-mp-1008925,1.4481313,
Fe1Li1P1-MP-mp-1077386,3.1731853,
Fe1Li1P1-MP-mp-20049,4.464695,Fe1Li1P1
Fe1Nb4Si1-MP-mp-22312,6.3709946,Fe1Nb4Si1
Fe1P1-MP-mp-1005,0.19535546,Fe1P1
Fe1P1Pr1O1-MP-mp-22034,3.370626,Fe1P1Pr1O1
Fe1P1Sm1O1-MP-mp-505259,2.3396528,Fe1P1Sm1O1
Fe1P1Zr1-MP-mp-20892,0.27147365,Fe1P1Zr1
Fe1S0.25Te0.75-MP-mp-1225021,6.3718147,
Fe1S0.25Te0.75-MP-mp-1225166,6.8723974,Fe1S0.25Te0.75
Fe1S0.5Se0.5-MP-mp-1225163,2.8550665,Fe1S0.5Se0.5
Fe1S1-MP-mp-2099,0.66779333,
Fe1S1-MP-mp-21410,2.852647,
Fe1S1-MP-mp-22652,4.3299584,
Fe1S1-MP-mp-505531,0.10993898,Fe1S1
Fe1S1-MP-mp-616476,6.9514017,
Fe1S1-MP-mp-849057,2.9250555,
Fe1Sb1-MP-mp-2619,0.14936805,Fe1Sb1
Fe1Sb2-MP-mp-1072181,1.9495516,
Fe1Sb2-MP-mp-20714,0.23080456,Fe1Sb2
Fe1Sb3-MP-mp-971669,0.22238961,Fe1Sb3
Fe1Se0.25Te0.75-MP-mp-1224985,9.234158,
Fe1Se0.25Te0.75-MP-mp-1224987,12.531067,Fe1Se0.25Te0.75
Fe1Se0.25Te0.75-MP-mp-1224990,8.147472,
Fe1Se0.25Te0.75-MP-mp-1225000,8.570335,
Fe1Se0.5Te0.5-MP-mp-1225136,12.558084,Fe1Se0.5Te0.5
Fe1Se0.75Te0.25-MP-mp-1225054,12.809984,Fe1Se0.75Te0.25
Fe1Si1-MP-mp-871,0.21069321,Fe1Si1
Fe1Sn2-MP-mp-22752,0.24012369,Fe1Sn2
Fe1Te1-MP-mp-10761,0.6730962,
Fe1Te1-MP-mp-21273,1.5689102,Fe1Te1
Fe1Ti1-MP-mp-1216834,0.474469,
Fe1Ti1-MP-mp-305,0.27879012,Fe1Ti1
Fe1U6-MP-mp-21108,3.317923,Fe1U6
Fe1Zr2-MP-mp-1159,0.40964514,Fe1Zr2
Fe1Zr2-MP-mp-17682,1.1386107,
Fe2Ge2Ho1-MP-mp-3065,0.17413828,Fe2Ge2Ho1
Fe2Ge2Nd1-MP-mp-20785,0.21526983,Fe2Ge2Nd1
Fe2Ge2Pr1-MP-mp-21221,1.061003,Fe2Ge2Pr1
Fe2Ge2Sm1-MP-mp-22349,0.31673107,Fe2Ge2Sm1
Fe2Ge2Tb1-MP-mp-20264,0.08545305,Fe2Ge2Tb1
Fe2Ge2Tm1-MP-mp-4660,0.316406,Fe2Ge2Tm1
Fe2Ge2Y1-MP-mp-21113,1.187965,Fe2Ge2Y1
Fe2Hf1-MP-mp-1191401,-0.055574656,
Fe2Hf1-MP-mp-333,0.26828682,Fe2Hf1
Fe2Hf1-MP-mp-956096,-0.73540545,
Fe2K0.8Se2-MP-mp-1224406,29.187052,Fe2K0.8Se2
Fe2P1-MP-mp-1189340,6.076157,Fe2P1
Fe2P1-MP-mp-778,4.1883383,
Fe2P2Sc2Sr4O6-MP-mp-1189114,0.8277186,Fe2P2Sc2Sr4O6
Fe2Si2Y1-MP-mp-5288,2.3553684,Fe2Si2Y1
Fe2Te3-MP-mp-685077,4.6367774,
Fe2Ti1-MP-mp-2454,2.404534,Fe2Ti1
Fe2U1-MP-mp-21050,0.34035626,Fe2U1
Fe2Zr1-MP-mp-1190681,0.13183576,
Fe2Zr1-MP-mp-1718,0.44771793,Fe2Zr1
Fe3Ho2Si5-MP-mp-1200585,0.29632506,Fe3Ho2Si5
Fe3Lu2Si5-MP-mp-541557,5.3664956,Fe3Lu2Si5
Fe3Sc2Si5-MP-mp-21588,4.4450493,Fe3Sc2Si5
Fe3Si5Sm2-MP-mp-1200246,0.16573942,Fe3Si5Sm2
Fe3Si5Tb2-MP-mp-22468,-0.026068985,Fe3Si5Tb2
Fe3Si5Tm2-MP-mp-1196684,1.5474914,Fe3Si5Tm2
Fe3Si5Y2-MP-mp-1197725,1.6410289,Fe3Si5Y2
Fe3Si5Yb2-MP-mp-1198337,0.15860319,Fe3Si5Yb2
Fe3Te3Tl1-MP-mp-3708,0.13991985,Fe3Te3Tl1
Fe3Th7-MP-mp-18014,1.9731736,Fe3Th7
Fe4La1P12-MP-mp-582295,2.8532226,Fe4La1P12
Fe4Nd1P12-MP-mp-16431,0.2601363,Fe4Nd1P12
Fe4P12Pr1-MP-mp-16430,0.13560238,Fe4P12Pr1
Fe4P12Sm1-MP-mp-1105927,1.4908985,Fe4P12Sm1
Fe4P12Tb1-MP-mp-21041,0.20528263,Fe4P12Tb1
Fe4P12Yb1-MP-mp-12956,0.1350671,Fe4P12Yb1
Ga0.25Nb0.75-MP-mp-2670,16.780071,Ga0.25Nb0.75
Ga0.25V0.75-MP-mp-1216480,4.3059053,
Ga0.25V0.75-MP-mp-22568,13.231566,Ga0.25V0.75
Ga0.4Nb0.6-MP-mp-11393,18.55056,Ga0.4Nb0.6
Ga0.5Ge0.5Nb3-MP-mp-1220381,6.9957685,Ga0.5Ge0.5Nb3
Ga0.5Nb3Sn0.5-MP-mp-1220342,15.154898,Ga0.5Nb3Sn0.5
Ga0.5Sn0.5V3-MP-mp-1216451,4.817109,Ga0.5Sn0.5V3
Ga1-MP-mp-10021,2.890619,
Ga1-MP-mp-1007857,0.93086445,
Ga1-MP-mp-1067880,4.4600663,
Ga1-MP-mp-142,4.979699,Ga1
Ga1-MP-mp-567540,2.7624226,
Ga1-MP-mp-569007,3.0714202,
Ga1-MP-mp-569423,3.1454284,
Ga1Ge1Sr1-MP-mp-1102705,2.5925608,Ga1Ge1Sr1
Ga1Ge1Sr1-MP-mp-1218272,1.5602508,
Ga1Hf1Ni2-MP-mp-3498,1.1596813,Ga1Hf1Ni2
Ga1Hf2-MP-mp-30572,0.43134856,Ga1Hf2
Ga1La1-MP-mp-1002133,0.20260583,Ga1La1
Ga1La3-MP-mp-20487,4.8917627,Ga1La3
Ga1Lu3-MP-mp-973300,-0.029345512,Ga1Lu3
Ga1Mo1Ti2-MP-mp-1097177,0.89266646,Ga1Mo1Ti2
Ga1Mo3-MP-mp-2377,5.3799753,Ga1Mo3
Ga1N1-MP-mp-1007824,2.0522346,
Ga1N1-MP-mp-1181864,3.5469506,
Ga1N1-MP-mp-1244866,2.6255565,
Ga1N1-MP-mp-1244884,2.561115,
Ga1N1-MP-mp-1244886,2.7627306,
Ga1N1-MP-mp-1244896,5.623168,
Ga1N1-MP-mp-1244903,5.903081,
Ga1N1-MP-mp-1244916,1.972474,
Ga1N1-MP-mp-1244927,2.2816463,
Ga1N1-MP-mp-1244934,1.5146639,
Ga1N1-MP-mp-1244975,1.7325127,
Ga1N1-MP-mp-1244984,5.1243134,
Ga1N1-MP-mp-1244995,2.883765,
Ga1N1-MP-mp-1244998,3.2085428,
Ga1N1-MP-mp-1245002,2.9622765,
Ga1N1-MP-mp-1245013,2.4085555,
Ga1N1-MP-mp-1245030,1.9177771,
Ga1N1-MP-mp-1245033,3.0470397,
Ga1N1-MP-mp-1245046,2.3894436,
Ga1N1-MP-mp-1245069,3.375152,
Ga1N1-MP-mp-1245075,2.673014,
Ga1N1-MP-mp-1245095,2.8328676,
Ga1N1-MP-mp-1245106,6.003331,
Ga1N1-MP-mp-1245130,3.0234823,
Ga1N1-MP-mp-1245132,2.315979,
Ga1N1-MP-mp-1245138,1.7590015,
Ga1N1-MP-mp-1245148,1.8274068,
Ga1N1-MP-mp-1245150,3.0050683,
Ga1N1-MP-mp-1245165,1.955281,
Ga1N1-MP-mp-1245172,3.0244582,
Ga1N1-MP-mp-1245181,2.4861887,
Ga1N1-MP-mp-1245188,2.1799574,
Ga1N1-MP-mp-1245233,1.9585607,
Ga1N1-MP-mp-1245244,2.436213,
Ga1N1-MP-mp-1245258,2.450838,
Ga1N1-MP-mp-1245286,2.024107,
Ga1N1-MP-mp-1245288,2.583852,
Ga1N1-MP-mp-1245295,2.551991,
Ga1N1-MP-mp-1245302,2.4375618,
Ga1N1-MP-mp-1245326,2.4248278,
Ga1N1-MP-mp-2853,5.475667,
Ga1N1-MP-mp-804,2.7523603,Ga1N1
Ga1N1-MP-mp-830,1.6613677,
Ga1Nb1Ni2-MP-mp-3539,1.4501717,Ga1Nb1Ni2
Ga1Nb4Se8-MP-mp-15208,2.853856,Ga1Nb4Se8
Ga1Ni2Zr1-MP-mp-22580,2.600873,Ga1Ni2Zr1
Ga1P1-MP-mp-1018275,7.556725,
Ga1P1-MP-mp-2490,7.45627,Ga1P1
Ga1P1-MP-mp-8882,5.3189564,
Ga1P1-MP-mp-971631,2.6430569,
Ga1P1-MP-mp-971632,1.3627505,
Ga1P1-MP-mp-971648,3.6503463,
Ga1Pt1-MP-mp-1025551,0.34378022,Ga1Pt1
Ga1Sb1-MP-mp-1018059,2.5141344,
Ga1Sb1-MP-mp-1156,4.561548,Ga1Sb1
Ga1Sb1-MP-mp-1224785,1.9958631,
Ga1Sb1-MP-mp-1244877,5.368182,
Ga1Sb1-MP-mp-1244895,5.11901,
Ga1Sb1-MP-mp-1245088,5.2215924,
Ga1Sb1-MP-mp-1245146,5.3298254,
Ga1Sb1-MP-mp-1245217,4.7494407,
Ga1Sb1-MP-mp-684664,3.3093219,
Ga1Sc3-MP-mp-1186968,0.24264257,Ga1Sc3
Ga1Se8Ta4-MP-mp-3663,5.404644,Ga1Se8Ta4
Ga1Si1Sr1-MP-mp-1218262,1.8346676,Ga1Si1Sr1
Ga1Sn1Sr1-MP-mp-8914,0.21248001,Ga1Sn1Sr1
Ga1Th2-MP-mp-568411,0.91219246,Ga1Th2
Ga1Ti3-MP-mp-30672,0.21435022,Ga1Ti3
Ga1Ti3-MP-mp-672250,0.20271532,
Ga1Ti3-MP-mp-972069,0.3915221,
Ga1Ti3-MP-mp-998988,0.7676157,
Ga1V1-MP-mp-1216325,15.171753,Ga1V1
Ga1Y1-MP-mp-11420,0.05808574,Ga1Y1
Ga1Y3-MP-mp-1187766,0.6192602,Ga1Y3
Ga1Zr2-MP-mp-569833,3.1494668,Ga1Zr2
Ga2La1-MP-mp-19839,0.46946216,Ga2La1
Ga2La1Ni1-MP-mp-1079217,0.34066278,Ga2La1Ni1
Ga2Pt1-MP-mp-22095,1.6686811,Ga2Pt1
Ga2Pt1-MP-mp-571406,2.4540496,
Ga2Sr1-MP-mp-182,0.22816996,Ga2Sr1
Ga2Ta3-MP-mp-16756,0.17793402,Ga2Ta3
Ga2Y1-MP-mp-1914,1.1486616,Ga2Y1
Ga2Zr3-MP-mp-30684,0.048555374,Ga2Zr3
Ga3Lu1-MP-mp-495,2.1214366,Ga3Lu1
Ga3Nb5-MP-mp-1105552,14.261918,
Ga3Nb5-MP-mp-30704,15.253485,
Ga3Nb5-MP-mp-570293,16.149979,
Ga3Pd2U1-MP-mp-20899,1.3109243,Ga3Pd2U1
Ga3Sc1-MP-mp-932,1.9456422,Ga3Sc1
Ga3Ti1-MP-mp-2731,0.056451336,Ga3Ti1
Ga3U1-MP-mp-20214,0.023597956,Ga3U1
Ga3Zr1-MP-mp-1080001,0.9989245,Ga3Zr1
Ga3Zr1-MP-mp-30685,1.8367889,
Ga3Zr5-MP-mp-1106169,1.2706625,
Ga41Mo8-MP-mp-1195805,8.566714,Ga41Mo8
Ga5Rh1U1-MP-mp-1078033,0.16021335,Ga5Rh1U1
Ga5V2-MP-mp-20405,3.022153,Ga5V2
Ga6Gd1-MP-mp-1104838,0.24367458,Ga6Gd1
Ga6Ho1-MP-mp-1103872,0.29325724,Ga6Ho1
Ga6La1-MP-mp-644739,0.3708349,Ga6La1
Ga6Nd1-MP-mp-1104008,0.34601778,Ga6Nd1
Ga6Pr1-MP-mp-1104070,1.099489,Ga6Pr1
Ga6Sm1-MP-mp-1104451,0.15976915,Ga6Sm1
Ga6Sm1-MP-mp-1210439,1.5032179,
Ga6Tb1-MP-mp-1104458,2.0090122,Ga6Tb1
Ga6Tb1-MP-mp-1208775,1.3558762,
Ga6Y1-MP-mp-30681,0.969069,Ga6Y1
Ga6Yb1-MP-mp-1104639,1.4602467,Ga6Yb1
Ga6Yb1-MP-mp-1208130,1.3427083,
Ga7Pt3-MP-mp-1188512,1.8574805,Ga7Pt3
Ga9Ir2-MP-mp-1191262,2.270027,
Ga9Ir2-MP-mp-31311,2.1982286,Ga9Ir2
Ga9Rh2-MP-mp-1190908,2.1181161,
Ga9Rh2-MP-mp-31312,1.9763706,Ga9Rh2
Gd1Pt2-MP-mp-1422,1.0609226,Gd1Pt2
Gd1Re2-MP-mp-1102209,0.16703892,Gd1Re2
Gd1Ru2-MP-mp-646926,0.08427639,Gd1Ru2
Gd1Sn3-MP-mp-19919,0.1958769,Gd1Sn3
Gd1Sn3-MP-mp-623460,0.605188,
Ge0.5La1Ni2P1.5-MP-mp-1223427,0.7575801,Ge0.5La1Ni2P1.5
Ge0.5Nb3Sn0.5-MP-mp-1220377,10.636551,Ge0.5Nb3Sn0.5
Ge0.5Pt0.5-MP-mp-542640,0.7829298,Ge0.5Pt0.5
Ge0.5Rh0.5-MP-mp-20866,0.95738894,
Ge0.5Rh0.5-MP-mp-22239,0.47266412,Ge0.5Rh0.5
Ge0.5Ru0.5-MP-mp-1025397,0.8259194,Ge0.5Ru0.5
Ge1-MP-mp-1007760,2.5125725,
Ge1-MP-mp-1008733,4.724649,
Ge1-MP-mp-1061054,5.251025,
Ge1-MP-mp-1067619,2.8344822,
Ge1-MP-mp-1079020,3.5149608,
Ge1-MP-mp-1080106,6.651801,
Ge1-MP-mp-1091415,3.7090874,
Ge1-MP-mp-1197020,4.136073,
Ge1-MP-mp-1198022,3.7921662,
Ge1-MP-mp-128,5.085883,
Ge1-MP-mp-137,7.436982,
